year,month,SF,Psaf,SPI3,SFp,Px,Px0,SFx0,Px1,SFx1,Px2,SFx2,Px3,SFx3,Px4,SFx4,Px5,SFx5,Px6,SFx6,Px7,SFx7,Px8,SFx8,Px9,SFx9,Px10,SFx10,Px11,SFx11,Px12,SFx12,Px13,SFx13,Px14,SFx14,Px15,SFx15,Px16,SFx16,Px17,SFx17,Px18,SFx18,Px19,SFx19,Px20,SFx20,Px21,SFx21,Px22,SFx22,Px23,SFx23,Px24,SFx24,SFx
1993,5,301.988736,353.064889477,0.4699406133696329,279.1748748052059,342.1825423699611,335.3108906090609,261.9584240082346,251.45121918031816,227.60603103671409,383.1888854256757,300.68844166547547,356.3897568339085,330.72363387952987,388.91817836713517,333.43302736559417,281.18445022462845,268.86463269666564,359.9644072097215,311.6760965560332,293.85074267582615,265.11776961824233,228.71775285159993,232.22494155509975,425.5656838162241,348.76022287747384,469.26591569078425,363.58225829985986,289.4094730155993,262.94388986971546,355.96812307256647,337.24824850664163,416.1342816527522,349.63813278338944,263.2377743661955,229.46966091503788,424.30604388470096,320.8101775707302,366.36530686922384,299.7098036838534,310.4487850780479,301.0418966175656,270.66160878317845,247.10837112325504,312.6890841157602,305.18608140402773,357.9815754003561,325.57780269686594,329.95495417870364,285.9078227717307,253.66087593672842,226.70953291950613,482.6299630405513,476.3938412511231,347.30782696978156,294.1690393029125,300.261991239011
1993,6,206.064864,267.962155924,0.4982686234671948,210.97922773889755,234.49126598819532,196.02812669232802,191.23596586421675,214.9653538596001,187.3559576738478,252.73669810729203,224.0264294364379,344.72978490990647,356.1246042024077,218.6850415205247,204.44585354224492,176.54745928095514,168.30877119521443,195.08377477368285,195.43264098704765,222.0108536469669,184.17035251763218,199.56629874462777,188.7528314404747,329.5596155850429,354.27881321270814,256.9568966242814,219.75597467764246,281.95110302023727,219.6855194901624,232.04100383523198,200.2511359361537,240.7704081174515,198.45898794349574,161.9959935614557,173.32631452228964,298.1105379466929,312.9290323446612,298.8030489602244,241.9853033693195,316.41126502133994,247.6566653453877,172.3448136902458,172.72746810893955,192.0212259063793,166.60059455702228,128.04463617146573,152.2902374926313,149.5301572604662,166.49688956461273,207.18840275585296,193.25753762091583,237.1561068495327,212.76350041599287,262.8753279260395,217.17517898037957,213.97970241767356
1993,7,119.550816,210.17933931599998,-0.4951602202593424,132.99552952011743,174.07263478301886,205.00598327230168,136.5708710290917,228.54962362251234,144.9529659704881,182.90368503899998,149.82942120001772,247.0511426107484,151.08299916942187,85.20465382045329,82.78741375777787,73.84433283449715,82.79611903081339,183.22682855821643,119.82110739627436,149.68369930352097,108.46637237078146,160.0090143731333,122.04517558785467,162.92779518755464,129.09058611088287,106.90405297054659,93.64566025020954,160.97113171432835,112.41502458569559,185.65349682220585,123.49925101158914,113.85707422742794,88.00855143629828,238.96940980074257,151.755535119632,155.27862439232695,110.24933665294597,109.73652635302429,101.00150426248649,97.96108063606266,89.32419157161556,193.1257671747637,132.8255746517355,184.14317559982018,116.87502045673516,188.1977023277795,123.1178269599029,180.42345853607034,119.58478431946162,350.36721682835105,245.45155790848398,181.6178900005632,123.40214431540718,226.20250356951993,172.18756123333836,125.23146225435767
1993,8,83.754432,198.455431261,0.4390202096814646,94.99900015713757,112.63947732573956,63.94807371540375,37.95618880303983,77.43911334031216,40.5503679429953,64.28993640166831,39.544447301683235,119.8191808032964,55.508252954661295,73.29441474018877,40.110740435107246,139.28559854552097,62.70567130628902,248.77590016746203,230.78200641622283,136.94737134527838,61.832910948187475,82.42313518733634,45.86837117520039,119.533632294625,53.909027140253365,102.95640140223077,47.93513353237623,85.94205376313573,43.16691050303098,138.63041582215502,62.06612295933266,62.67151421666075,38.077753683489235,167.2096529735523,82.22790958756808,89.94872789441254,50.49367759562227,140.5404962509164,67.91905350824476,144.3126855253461,64.93296919804091,139.30238360582308,62.65251956609271,148.35968959237096,69.1054600864772,98.42523144892877,46.99071319563122,77.51616486185262,39.7441541078071,71.61203529175658,40.61027067314871,167.41007768271447,75.15230778672259,54.57296268859848,34.74122483830803,59.78336660982132
1993,9,48.16108800000001,91.983373429,0.8716853834276732,41.60138467370795,75.57591978447265,80.50180135068487,36.251708274069514,36.57431512610911,22.667559990074324,101.24581672112257,46.76068700262044,62.62715580827902,29.67336597476815,61.01114941087138,29.162271630319477,18.900440443759543,19.030018364134744,45.01513972413124,24.681118323677676,23.820881992583143,19.97558946574366,56.133413832278144,27.68979477122757,145.2324327920076,88.15190430434204,100.63095706697598,46.39128832850312,35.3308148482626,22.38784214349836,114.24555756659872,55.62426036258204,106.03855375628594,49.78519815694374,93.88678953035014,42.594088752077525,97.2571680010882,44.43506532367486,122.98700671320373,62.91696662129336,126.64324231226924,66.34786687375316,108.9124279168834,51.72978147280374,31.667053276159496,21.586599217528345,132.72051626499655,72.61780976858418,35.87610855748331,22.51000276319251,91.87025807345977,41.543417351550346,56.6320419686354,27.835686120044773,3.636951557336742,16.355724615824872,39.548224638913304
1993,10,390.405312,315.8968976389999,1.7164234043366169,298.4310123943156,423.79638788753897,478.333416576612,412.59188996076836,448.9612081281075,358.00345762715847,383.48185112116266,308.50716045102854,292.7514634426106,269.92754974844513,440.5251855565971,347.2098805713818,523.8917927991927,554.447815194496,485.12421716093655,415.2642194680552,330.5089993218719,275.2809768523209,581.5762890069614,447.80901600428405,503.710726799516,433.52563555804835,430.7447286339173,339.578309382831,492.38007659866884,392.08548789142054,586.4905963801484,520.6446593732279,537.4752323371683,473.97896198439037,269.14781922198034,244.8204335782467,233.87995844409275,226.16607565306566,466.81908696138964,384.79619721551694,431.1853549170804,369.4754324377718,306.26843828470453,278.5206498794318,531.0507227596023,478.9475515183421,428.02838398169746,357.2026987385331,458.9854037503549,365.9929460433526,259.9945510868343,235.40361007616127,314.93310860187745,289.9173911640611,374.22482134045174,295.1637100036962,363.01046865504145
1993,11,371.70576,297.787090176,0.6700526867808111,322.7408568976116,418.8218654127295,311.36581793766527,338.06463755692386,295.14843757407505,314.39014818233466,537.1881284500835,528.7413626328657,392.3819410458118,407.5805362127486,284.59522152177834,327.59517899569465,376.95117325594043,464.5036532235992,463.88127686951594,434.1735344207354,356.2590499308208,380.296320138273,493.92407439195006,454.81034819306376,589.4164555787812,628.464402856493,404.2127973163527,410.79697450490164,439.2710665514489,435.8913639428048,294.0931246059462,340.0377419235464,447.5210296836899,433.68142279443964,578.9967519576829,639.5440941452867,257.26422893224003,292.19452675914056,451.3667578316332,465.7987862374183,421.4528459332388,418.87428500780936,450.8350878238489,434.71171889964774,373.3535820457217,369.9111924557742,637.7715986721633,629.6390631211718,327.5866358569983,361.45876514723534,386.64185973964504,403.0166101035808,456.4871754498196,575.238224526695,418.7300870531188,468.8133926747501,438.3291313862774
1993,12,396.563904,283.354721782,-0.14899938400781707,334.535127163203,328.20666712078537,377.7347575842948,418.48598886626087,240.55347614947414,300.42421426696177,213.90041138316565,269.57012142282315,178.96451601427572,250.63680331592028,351.8079786215102,355.1701159152845,419.67284867547033,424.6402461246032,285.3876716175876,334.3923634856296,360.8201380044493,375.7491471308415,273.0148272837963,333.22374342575614,333.50305395565135,380.65509993407534,561.8816618556081,534.085376382087,353.27694551538247,378.88450566244023,319.97416511637033,356.59301902537794,360.2347868443511,427.29597358644844,410.80806986273,431.5799183050339,388.7825724400618,407.04459579761004,302.59042539606924,357.9206921753989,233.7635384632855,281.3356805488026,327.31039645164344,360.1896379884813,304.2900109914758,341.9840682245961,490.5039565774773,500.2619131451488,321.38965126032167,395.1584258600173,229.30243394434365,276.5185371753935,273.4263672064741,299.9562811322717,292.27201680436394,322.2384324781288,364.5597960550158
1994,1,405.584064,283.715977459,-0.7827571150023325,334.57988076786245,406.4176306761368,223.34518543519002,265.9255225718614,386.19557783013727,405.26547453890913,335.40739068370647,327.6736078016619,399.8987299171915,393.0826227029787,343.431849116712,385.1893878581839,494.0826072585216,475.8760108313963,372.69209792556177,382.0218856123829,336.49098931272533,353.714086351273,486.89942860680486,515.5771355995154,477.25374922031267,457.66461752406616,414.6251740686227,404.962246191561,381.99890757952505,354.4040900838091,401.753545180324,408.52813061008726,332.9263078275792,344.675545365885,401.9078525359459,422.030364011604,676.9808691422102,772.9603798877392,332.60212348440524,350.27539695822145,339.9736361741301,355.5774881141909,327.90340912981986,360.87906873632426,410.2856572155257,403.6877520584601,357.0605926707055,347.74752219862404,412.0469808313536,421.04110194069517,426.3199741659903,474.16563381807003,544.8507812740463,549.6277006117173,521.4096287453764,575.9048886219541,420.3383064240469
1994,2,378.578016,262.405674909,0.03335796255769154,339.30230225958593,349.81732859879304,283.24771825483447,346.7964899904506,558.4679370512154,535.060815985496,355.78337969165005,404.7137873195644,431.72047805296774,457.5196934517935,458.0874747041559,494.4075681572658,549.2695080090134,569.870535257385,298.9503998196683,336.61720013097585,433.1659572443639,475.78259851752324,350.69933533453855,412.1021349830014,302.9430950075972,371.1804472413707,368.1485650214299,402.0825169349642,270.831046227454,303.89713542214594,306.1369771086477,365.7101388708575,331.23807304279734,368.044638613229,299.72101342027946,312.7783480920218,248.04168877552956,315.5562509986588,331.3356040180296,396.450289397201,390.8586720692307,385.12793598044266,309.717373400837,344.0061501604279,261.65695368623227,335.34518660363443,351.1761152969498,382.69507489226805,289.4732504198112,339.84338781888505,340.3230727078667,370.2120404238554,295.72835247544066,330.9960395909315,328.71117412928413,359.1797037031907,388.6390443415016
1994,3,356.964192,311.653280445,-0.028818607173672427,358.16227213866586,403.27914296204654,377.4672909474151,391.0192969867599,389.20541253544883,482.6805524146359,455.7215744314349,455.38357288881747,391.4571080161906,407.3170859359522,422.42318555569966,465.78888023121675,560.8566127443665,570.1905854831424,383.05819456928157,426.66632362204297,392.7042445198185,443.9809225808173,384.5051823263375,441.625667999564,370.7454649945259,437.3833076230994,381.86722608048046,413.64239366660166,392.6898257480627,460.9631027999527,272.38252726247146,341.4430103470521,375.0534348767807,388.5518057730561,387.5215090209207,433.2067488993301,331.2374144866553,365.96250363759947,387.6345455116415,411.9705245402372,400.38501111192704,462.73177581720154,402.24856609940696,456.7938280108396,352.28526409118024,398.1457644821793,544.4706548951723,543.3359311436634,412.99961611468893,404.6743163025056,398.3472982136434,468.9164562264548,565.6835692847853,561.2777204300842,349.0278406128286,348.8357325902676,439.299512417323
1994,4,304.134048,304.496314222,-1.4174889737855765,324.26398662782395,406.5693944276311,287.4635792851691,331.23913811022265,288.0284032136321,320.79492145292846,358.2684790727291,393.4081732923447,477.7979501220601,498.17235344255397,476.8964836722375,447.6806009397229,439.97803460624,425.67786272051825,440.8532094450474,448.3783444656263,349.26896453997534,381.7321422809321,456.6301291449885,432.1924097008302,476.80511949706465,448.2328081753351,402.55381996703625,401.5300757772898,321.19439518077223,369.7931768752567,299.22087835010063,326.21968944367757,354.65174598516455,363.2312473434223,505.7687282822808,460.16521794742107,348.7210628715728,347.50161304981435,473.39805529110595,464.76941518258457,377.4806991507502,381.5904926100357,564.5823765212992,606.6980081857324,638.9060309257632,603.3008140921031,375.66982221791346,374.7078881256096,329.64159948268184,345.8796453485068,403.04067808012593,404.1188645171929,339.57127228507676,325.96396403344824,313.5740874180675,358.4209835207734,410.45599402535527
1994,5,270.352512,273.041854608,-0.5845881703871836,260.8505788911384,291.8703507673982,186.64246175754664,188.84214591128116,191.2628528591139,193.96313305862313,152.32615144470057,166.38176556857354,314.7356696927113,267.780809526081,475.87965497618563,422.7469258737462,315.41710748502624,284.1899756558434,285.9659893814496,254.9103544815503,373.5096454393183,339.2723849227542,421.8679578904589,407.1496957336738,236.06225639874944,247.25613931558303,261.21966226519135,237.39153460423904,177.3889518851258,181.76441445710802,376.531927203716,373.4204713955625,326.52631354117244,254.74258677242,334.65090236079226,316.21707322335766,163.88795356817232,174.7909537593169,339.72590383494514,302.8072740493602,522.9864315786035,500.30848994048563,312.36579999646375,306.81808810297736,213.12093777955735,221.4445631328004,191.66402477290512,180.48194521910497,342.138241029031,279.2612997603227,302.7531574859373,246.03237610122565,163.24897506890883,161.4716762010671,314.87983948917065,295.1477197209612,272.1837518595208
1994,6,160.049952,156.041227148,-0.7302877378538193,177.822056149174,198.06542316502026,308.7970980073155,318.10192403712097,135.91040902743927,178.1084044887569,78.89220676674245,155.49734440659148,162.27710608950318,195.19112584245627,114.07436499147533,173.20427304668254,144.8997929839846,173.4132502524141,312.22285117790017,321.11156657026277,242.53108909990755,240.07268090309452,256.60568873655563,278.80334925997994,123.52061429418242,171.60829401907503,130.34740209124334,189.51090233753342,129.10534831984012,171.28319744650273,286.8527230400481,253.65674838098397,224.32185624935664,222.05993925136642,248.13357794098152,238.0444579455953,239.3930776825669,240.8207711534777,230.49187472049132,230.3702385241934,154.6758225421397,187.46930125591257,206.90607126820998,218.3314997343744,166.3679208850823,187.0202210937243,348.9372101595004,371.3480433242072,154.19697025367645,181.20246709601366,177.0127324216834,212.41747250838245,145.6115279588151,188.75194540335897,229.55024241686414,232.31885123213377,221.1887307805678
1994,7,77.015232,141.26229151299998,-0.6100190479083581,103.53675735026893,146.40976327233867,74.7308235049786,81.37881417001421,66.31034540887777,75.56991781470573,98.9158985644487,86.89894762244836,119.97919947592153,96.6604111741382,200.7541290152942,150.43741873284608,133.54228609842804,101.67832320263773,117.47949630210414,95.0511711460791,202.70963141125696,133.28873559798103,197.89740037024995,138.51568109332814,107.78108749059622,98.17933109876441,188.51257961847867,125.46001473852107,164.64243997961637,113.20683145058396,175.06120206503792,125.12627133654159,101.1311521888688,99.3178709635051,125.82777924342122,106.83367051146176,120.20315274982187,101.59769986699659,191.9973182948692,133.32048013501625,113.92795338992967,100.57866736833233,89.17239892256163,79.07154046559182,129.57889723976058,99.57205082041033,211.5077710530582,156.1020177264749,194.2709262282882,140.705805628452,102.21059766251982,101.52857184525794,251.17317789402767,167.4785718606943,180.9264376360515,130.4385296648295,113.51989384142452
1994,8,37.32566399999999,123.66755352299998,-2.122490299134031,57.299469859988555,143.63940305977752,155.22148089410837,73.6495718122198,108.52411410128337,49.836358719031956,215.97515252061476,107.53672239724766,152.5827307624979,71.12130738364009,249.9726244535343,137.8314309958158,253.8398277738695,220.27517001433486,37.54253499862842,27.149195157858458,133.37415889405654,60.03272836333414,109.90770268073405,51.13294499196074,155.00538547383323,70.68084376648765,254.60845895021686,147.57433268746203,98.69989668625345,54.001717634040475,199.76936684591618,96.46968878856626,122.21783680131702,55.86595840411805,82.56896098556123,41.935654401232675,72.4972787542649,37.84004043789545,94.82730400732571,45.333025116843345,128.43406693381206,61.04588146929778,110.72397802077603,54.02948659150166,93.76537684228825,44.2390384208949,114.56221668731288,52.24568698770568,222.00463874684328,145.01518117495908,134.82923874341816,64.77820604248605,230.4197575990845,150.88892137314127,59.110987336887014,32.236290100383016,78.10981532929834
1994,9,19.929887999999995,95.16556149199998,-0.29878538135158866,37.88612390003336,66.01874854512779,58.33660478947412,22.5548428049655,25.35166521619381,14.065384472543146,43.511170857394205,18.338911230073503,62.95754481388808,24.045225551338962,14.88353119621522,11.917903012309194,72.10179854048599,27.29927887718956,94.3894998586706,37.46049780298261,25.59709169114158,14.11810818363965,16.851080118575773,12.30751226590719,91.73621882059894,36.04716679428583,75.49491903834452,28.62360083631768,3.323269428618936,9.736377174736473,34.76198720435974,16.178718186166524,30.656969687550017,15.232702413035229,67.83284432827145,25.72614852575041,134.88375922030733,70.0078229934225,76.74723747716507,29.130033608776603,109.53563625844056,46.90958803920975,41.68036436104327,17.86924216379863,76.29723029208043,28.946922595646576,80.11580279293231,30.54237059215936,74.90724756017858,28.389298308613505,154.28830635597623,97.22449316365898,177.2256327258472,146.75422290045086,7.001300994440931,10.412329810297681,32.79354809229103
1994,10,329.601312,367.07417905750003,0.9713574883968141,289.6063765719658,391.8704831561433,440.1848501854859,338.8895165261066,321.7998531519993,237.48961593658626,502.6315163135339,361.9574215903022,426.8751185415342,302.5937588135924,273.79411510601574,205.29101990462732,438.3825456059179,357.1593274950533,447.50479547100025,306.3838862648504,412.1914675789919,312.12828255616256,380.3428493902545,271.56006624073314,160.34377579624584,141.33935964057505,474.3040305040957,350.58477384372276,256.3318119888257,195.38077050346809,452.18901254868393,308.48348918765544,365.9141222278088,263.8427467105748,400.0665331822804,299.4481497922837,368.5573190198818,255.76039980389868,372.3067405943669,397.89163941756726,382.60731146085334,276.5245434342598,291.0425087456971,231.2117209127251,463.15866598074115,389.87379746578046,379.3376489203696,267.90893428303997,321.8124915677171,243.68352996006925,502.9015608210836,354.40028949373226,488.4796676899175,380.3336970623995,472.09815149033665,317.6484954717484,294.71076929246055
1994,11,290.29104,285.1295793675,1.2870483160840192,284.0628534044707,431.1788022614564,355.89573217803354,349.75453300295806,385.9822940471644,373.0416324921766,394.12855150863334,374.380617516995,294.84120750552324,351.7059907129331,466.156759746215,428.3467769490839,391.34315009803504,373.59145977798426,357.450525947226,353.6623764631816,497.0336816645782,457.678512731326,564.2478319913278,513.6272853609772,334.3460160354914,332.41439771194626,651.4743662174055,647.1949562189452,421.54886410864873,399.9335167813402,242.14973960843386,248.71321266270837,381.38081456476624,368.3307160274866,417.36230730102716,379.1186686641808,546.8761470277323,534.1683996477182,487.36651864685984,450.05887218509673,440.50987495934487,464.892844147882,333.05262610823246,325.6959989194787,414.7889883694339,408.59706227443377,546.3966992983705,529.3856951658806,359.6551183863353,342.42176962822043,413.44230091086695,387.3211575191307,550.7784466738668,550.5158370837311,531.2614936328571,552.8306381367067,419.8953171113001
1994,12,247.084992,265.9996345995,0.7934116769025699,301.6267316568616,385.26008375311307,444.2219862119928,433.1150749782734,440.41152373071554,509.83347484068213,486.4667751410037,468.86845471939404,469.7547571005907,485.56696418525297,426.3986009608525,465.27642774344935,225.18930837924074,297.66535895631915,369.5447814247369,419.9455438161852,341.6074636109694,399.1265793328492,300.5116001587748,328.66634185918747,364.0319593497788,381.4166336558131,443.115963292336,480.9491711649632,484.630199624577,514.3418080176673,472.21495665794015,510.20646374956874,306.08076143452485,374.43609749591684,359.59637370943796,375.23410396822493,361.52797912636873,385.3710820641286,435.3953897951508,440.1748248683611,337.3601836535753,355.69065913802683,470.8759701990863,483.93057384581033,408.30169123884843,433.9677517858065,386.9604442105259,441.53460347772517,384.75571600263993,440.34884139579736,315.80576572047954,381.68356044285525,252.37551226067063,316.8261045422265,344.36643083300834,401.5049178984458,421.02725671771725
1995,1,259.288992,254.44038715850002,-0.07614880496267384,259.1802052024108,404.923446087397,529.6034067674279,487.57257038197076,520.4820785420277,504.55850456799317,340.7449904326781,343.7223052932902,316.08605849296873,353.81137713602914,336.2650218502213,334.96883508822776,331.44923671674445,322.9400352326198,534.7951250673167,522.9704899271061,441.76211505756265,527.9200207454453,523.6806319500921,494.83906650683537,451.91056789439375,447.9792469403458,449.72429258798365,395.8996531843238,419.5054303919392,446.61312150518955,360.0719743830272,376.2742195255278,358.1891153255075,371.5270473025891,465.6511011992178,489.0561781358796,330.67030212966523,331.8183418979181,353.0171379735392,347.03077961078765,557.8629918067782,569.3566017093901,471.6967533762455,465.7984439478893,317.13583727261386,335.6915231599306,304.32373180723107,296.6886931015626,230.08596245102262,244.51969158084316,425.9527281029323,381.74871062334523,305.7308380381897,295.2688879077074,446.688722567599,491.90730896843564,407.2192661592473
1995,2,259.177536,265.3844320845,0.031792295710232676,266.7872058582138,394.8359671002063,390.9751508775384,399.92788520480127,423.4845214528308,403.54101381407713,362.9443007976142,366.7750609906711,309.7327718226614,327.45886301807747,356.06214344028245,331.77223216277775,340.0635983633014,372.2384889846726,385.07796676669744,376.4924547059445,483.26362809938126,485.99481452363074,513.6066274543425,504.7246055786354,356.8786231161972,349.7052041015287,428.5417860104154,420.48829267959337,503.36430391267135,487.5043046083814,522.5631147291909,615.3458317974166,403.62710488808403,406.8605244162326,206.90712611772994,239.8080123243546,360.6783102258954,351.94258865543463,385.04407986885104,368.8852964687654,351.43223784957985,340.18455131192263,205.82775088344698,236.04358075221504,439.1836642845517,452.60114124076745,327.4484321600459,352.7282394025345,390.4973592303087,354.3926157778547,429.4091146329069,439.50687708372874,526.491269402955,525.9631605280277,467.79419111767834,502.08096718922104,400.51866429285076
1995,3,265.06224,318.71766172549997,-0.15872880154637037,291.5827292308897,427.46173550314944,440.7756578042206,394.4207128827097,310.5063026570388,308.73946642345913,492.2599715273644,488.9429181284333,348.2945190269358,381.6404661992653,337.95114589022705,331.26791218999244,469.533856061661,471.43337998787365,293.8759333292575,282.5429254581671,355.9798684427555,354.3717084145146,443.2143386005269,491.622195206211,427.8745140018235,383.0688837971599,653.6994866036291,616.2382348519601,565.0696295010285,683.2612121797272,487.21544486943884,483.0655393046119,364.6029781863701,314.53547170356023,346.5629152731407,330.43331165176374,525.125865022525,472.40010759782615,363.32894134107596,407.41784408949013,604.3273676047515,554.4054454950092,406.87016778289035,371.5087244454475,458.325426047198,463.14748682426773,380.585774288358,367.6282841061871,394.00923959662265,354.1726472333186,372.6018750927361,379.7269439490717,447.17063715937604,393.39317504716166,316.820688610202,357.17870641284225,417.4625481432013
1995,4,232.848864,301.340487736,-1.3733143236551177,260.81732392062617,379.19626913190064,296.36176215306625,307.2841557498265,466.6802282254168,451.17128949667085,267.6135011536792,244.10107781284933,362.50013537662784,425.2455911896314,319.7698917095867,290.0942372103448,436.8099172127897,402.84262996009744,300.830158789691,282.09698520232786,290.4672011674203,260.72538708236124,443.3886652945547,362.41116854333364,385.9807932364518,428.89789991103294,337.8525041390168,297.883238685801,324.661808308442,331.395221438299,388.15120290169796,349.0288347896159,463.71645422261577,436.77467569283044,411.28907064834345,351.46766813803174,298.2558533778746,279.27325592174566,464.22579515816113,438.27057838862135,515.5225595183311,451.41056629624694,463.7700378651022,449.43160499596655,350.5890761496764,344.423413172305,252.2227639568905,265.02490711324214,524.1947508366613,484.2996426224222,353.10120190814166,347.6954370627252,424.0646806581473,400.7364547475185,337.88671432912844,321.8092053433918,360.15180506268956
1995,5,205.094592,277.553916488,-2.1792593326908007,205.01041917658245,261.9219511804542,285.7737905700032,255.85169184567155,384.8412777686251,369.3939446136413,297.14964666890626,258.5230811309749,225.03767890724015,187.22942254626903,316.75867161146664,230.03911455346673,165.0318093173461,151.8659732228073,252.5596170630004,186.94466790205095,277.4435015789754,199.07315696920043,154.835333136029,158.876202739692,277.7685939615874,216.94028134523228,282.872523664834,222.78078677816504,179.1970123499362,154.42204261933264,160.50402921677613,161.5054571888385,332.54890968537006,229.2460777599434,303.53615593122015,238.19801189562884,354.7098782039517,264.67484802722436,200.39839398665939,174.93344333462173,190.47027155511793,208.7753439851028,208.52037159915855,172.17085192088086,282.8637897324959,190.00938145990517,287.16462292834007,212.84825174397443,228.33226248867055,175.48791708685286,350.2713382982552,280.68202846292894,279.49618466621814,241.17984770406994,269.96311462117217,203.07833504565528,213.78920647528525
1995,6,155.945088,221.78559579800003,-1.2989476894744236,154.7989582252543,227.06523477662157,199.68884789250882,143.06399183925768,138.4918592878995,145.60111483384202,160.09822209221704,151.67494832420414,181.70674734104318,138.22779320447864,213.44676135598053,157.49835279274623,223.7327927128573,150.95052662643278,343.01874474989336,225.2797511554759,199.3394419349611,141.28779116850498,130.40136546699634,117.1485766967149,254.56306532091273,190.17704453955608,325.7321025495554,323.5539156629752,305.72978743494133,219.21509362842818,136.52850672215476,128.10469442233406,344.9908314490505,307.07055852037695,264.25967337039015,187.33978683069503,190.0398300328924,155.1173307837577,279.36193951603866,208.4557433331084,328.4700955919988,242.16583022103416,359.54933022635925,250.30030112828737,335.08347601036274,243.37965404550897,136.0938109552648,131.84304674941507,118.20613770894222,123.96897174064935,149.63670339466705,119.53606295731933,156.30713961194726,138.6257632618222,201.77862855609501,172.8285777536415,180.4966088888226
1995,7,102.16972799999996,165.57669383299998,-0.9684190449383118,92.30552885675698,145.69107892094013,138.751777008945,85.22887845586462,89.65330669093363,63.2887233059089,173.00345672218708,102.71015643609702,100.89782199713956,74.21302448762802,151.39788146677256,86.42117220237968,126.25360764196478,83.31558457257762,107.2909397089812,71.74006195546828,144.13404416572774,85.82761735048643,124.46958456130095,79.23323470698674,128.35292480797702,81.10763435237193,149.2021067984779,87.927246054228,159.14465422100443,100.89824338618324,89.16739968358996,64.46716246772394,133.80177109614388,90.81576050334573,115.98571671346781,73.1202430049426,135.29760268295075,81.99410936727564,117.97351851554428,76.1057218246708,207.27330912786567,110.65809237241712,155.25986585941038,89.54848884591755,212.7871212828851,113.73298192011828,217.76610527995632,130.73504091332595,138.49656203114046,84.25649248926082,129.03796531524804,77.83880350986603,191.02531162754912,114.21191861278373,205.85261801633877,131.0058294979656,89.61608890383177
1995,8,69.65481599999997,143.7388787,-0.5073590823131675,64.63326777687983,156.28305475511166,281.9096573800158,214.98741301571553,97.82400966512851,46.295961932917045,279.0912038978839,202.80326375129442,100.98748224967852,46.75236912352457,91.21820342471278,47.54939755720864,165.0423456549384,80.10058867367539,99.10530044941228,48.35011918534808,155.4179308670301,68.72700857676433,88.33877369246278,43.563329553140726,150.38960224225988,66.97546980272924,152.14292079740432,74.39480933453422,199.23496131069015,116.2721148200264,230.23836391414108,115.57353667232043,114.94575730007345,59.96515765493733,202.12663649318083,112.5307329361194,103.49588151432714,47.87431778583228,82.75149607006928,43.73241663632926,138.5809056275424,60.909614209467605,134.91792422996315,59.27127194230795,249.46940150224805,229.70181504123806,146.99780492983876,69.8396861638077,98.97596792320817,46.36055397274679,154.62657487638836,69.19425844567117,190.3835366510886,89.21243586699568,154.64648230177974,75.25574495670487,85.4477355044543
1995,9,38.13177599999999,98.07436205999998,0.1504244155517667,42.17924519630487,82.53926630829338,48.41414028451895,22.300401131467595,48.94820273902349,22.447450624209413,39.09373905276282,19.880311074768596,153.78415355142897,99.03568985225844,78.80211873641751,32.62808486297161,36.541536643574645,19.261579168157947,72.84827376450703,30.230650470063402,71.53434642597516,29.73037400373345,31.62993776729882,18.117651149737924,156.6715664377004,104.01885570464076,173.00796974444094,138.4778554969912,154.86019265946138,100.85877737714107,27.606502827722984,17.222618996440566,55.21460370292416,24.249297844828508,33.75091733336645,18.604383350910236,109.305762273851,49.39412123678374,51.149016821128,23.06389681635267,54.09620979537209,23.91694154335225,108.63138629287027,48.91870231409263,32.1748853303965,18.241690845983314,61.83995033861824,26.323797488857263,192.6787804566565,198.84107791078162,151.28346106254145,94.94879972018775,72.34014787874403,30.03600474235669,47.273855786032016,21.989660388451846,49.309546964620814
1995,10,607.309056,577.0672442647999,-0.18709520177074426,569.9720020011283,427.7596655863684,477.2203236639307,499.700041603121,394.87572253381956,385.41908944996914,364.8247756125568,379.7943612824647,419.3788075933228,327.80391552303905,462.80244677322685,401.59145213332596,593.1796535048005,500.0034761673156,534.5342570129164,428.1496223276962,523.4373661052284,539.0911795999164,453.78012831681934,375.7300154153235,400.57315239702996,341.8186916018585,378.3100784030072,325.67226517707024,339.47221236136477,275.4968228567846,321.5583898635997,273.00392478944707,334.85868588179846,331.84415114344847,415.1015535967016,385.38177137024445,367.2839488905923,353.2621746372268,406.9874948147273,451.5022311201221,374.3685150034655,345.6276758449073,530.6180850151701,536.7064714088442,255.95523396852977,248.6910523327469,426.70414364503836,405.60807813379904,339.61451023829454,306.4325390103962,399.4373885642874,308.94039856861417,635.9960036813667,501.1014067225827,514.525471868611,406.0096261382777,385.3752973743417
